EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,Attrition
1877,53,Sales,Sales Executive,47821,12,No
1878,55,Sales,Sales Executive,118267,1,No
1879,43,Operations,Operations Executive,60531,12,No
1880,31,Operations,Operations Executive,51711,9,No
1881,31,Marketing,Marketing Executive,59317,13,No
1882,46,HR,Recruiter,73826,1,No
1883,31,IT,IT Manager,72915,5,No
1884,40,IT,Developer,64017,8,No
1885,51,Sales,Sales Executive,38245,6,No
1886,50,Operations,Operations Executive,30442,0,No
1887,40,HR,Recruiter,112742,6,No
1888,29,Operations,Operations Executive,40208,2,Yes
1889,40,Sales,Sales Executive,39308,4,No
1890,28,Finance,Analyst,38720,12,No
1891,52,Finance,Finance Manager,68203,5,No
1892,47,Marketing,Marketing Manager,114720,5,No
1893,53,Marketing,Marketing Executive,119303,15,Yes
1894,54,Operations,Operations Executive,113108,12,No
1895,38,HR,Recruiter,113391,0,Yes
1896,31,HR,HR Manager,58287,3,No
1897,33,Marketing,Marketing Executive,54976,15,No
1898,33,IT,Data Analyst,79044,9,No
1899,55,Marketing,Marketing Manager,63038,0,Yes
1900,36,Sales,Sales Manager,58757,10,No
1901,50,Marketing,Marketing Executive,81455,13,No
1902,26,Marketing,Marketing Executive,68333,3,Yes
1903,45,IT,Developer,55921,12,No
1904,24,Marketing,Marketing Executive,55378,3,No
1905,51,Finance,Finance Manager,113729,9,No
1906,47,Sales,Sales Manager,94303,7,Yes
1907,52,Sales,Sales Manager,62314,9,No
1908,31,Finance,Analyst,91606,11,No
1909,35,Sales,Sales Executive,44026,6,Yes
1910,31,Marketing,Marketing Executive,31746,7,No
1911,54,Sales,Sales Executive,53457,12,No
1912,27,IT,IT Manager,45858,10,Yes
1913,34,Marketing,Marketing Manager,58555,14,No
1914,49,Finance,Finance Manager,54151,4,No
1915,23,Finance,Finance Manager,59873,8,Yes
1916,43,HR,HR Manager,76638,4,Yes
1917,40,Finance,Finance Manager,37887,14,No
1918,39,HR,HR Manager,41929,12,No
1919,44,IT,Data Analyst,58546,6,Yes
1920,48,HR,Recruiter,114787,6,Yes
1921,51,Sales,Sales Manager,117412,2,No
1922,27,Finance,Analyst,94068,13,Yes
1923,25,HR,Recruiter,104311,7,No
1924,47,HR,HR Manager,90010,15,No
1925,47,IT,IT Manager,112336,14,Yes
1926,29,Operations,Operations Manager,50897,11,No
1927,31,IT,Developer,30255,0,Yes
1928,50,Operations,Operations Executive,113397,10,Yes
1929,37,Sales,Sales Manager,36277,4,No
1930,49,HR,Recruiter,71542,5,Yes
1931,52,Marketing,Marketing Manager,65613,8,No
1932,51,IT,Data Analyst,91993,10,No
1933,29,IT,IT Manager,106018,1,No
1934,33,IT,IT Manager,106464,13,No
1935,49,Operations,Operations Manager,117231,12,No
1936,28,IT,Data Analyst,82076,5,No
1937,30,IT,IT Manager,42026,3,No
1938,45,IT,Developer,107502,4,No
1939,47,HR,HR Manager,85309,6,No
1940,39,Operations,Operations Executive,109830,11,No
1941,44,Sales,Sales Manager,92170,11,No
1942,37,Finance,Finance Manager,82136,2,No
1943,53,Finance,Finance Manager,52553,14,No
1944,26,HR,Recruiter,65999,15,Yes
1945,29,Operations,Operations Executive,74440,7,No
1946,24,Finance,Finance Manager,88595,15,No
1947,36,Finance,Analyst,66157,10,Yes
1948,46,Sales,Sales Manager,39916,11,No
1949,29,Operations,Operations Manager,52703,13,No
1950,36,HR,HR Manager,118919,0,No
1951,36,Marketing,Marketing Executive,77800,9,No
1952,29,Sales,Sales Manager,70412,6,No
1953,35,Sales,Sales Manager,81444,13,Yes
1954,37,IT,IT Manager,46498,5,Yes
1955,37,Finance,Finance Manager,60099,12,No
1956,51,IT,Developer,117317,0,No
1957,34,Marketing,Marketing Manager,111943,14,No
1958,28,IT,Developer,119572,8,No
1959,38,Finance,Finance Manager,47140,12,No
1960,55,Sales,Sales Manager,36487,4,Yes
1961,24,Sales,Sales Executive,113038,5,No
1962,27,Operations,Operations Executive,88268,0,No
1963,38,Operations,Operations Manager,71300,2,No
1964,26,HR,HR Manager,111131,15,No
1965,41,Marketing,Marketing Manager,33598,4,Yes
1966,42,Finance,Finance Manager,89940,5,Yes
1967,29,HR,Recruiter,109834,3,No
1968,46,Marketing,Marketing Manager,70934,14,Yes
1969,49,Sales,Sales Executive,116332,13,No
1970,33,Finance,Finance Manager,77968,7,No
1971,45,Operations,Operations Manager,57370,7,No
1972,36,Operations,Operations Manager,53446,11,Yes
1973,42,Marketing,Marketing Executive,40510,13,No
1974,25,HR,HR Manager,43782,12,No
1975,30,Finance,Analyst,108004,8,No
1976,28,IT,IT Manager,36057,3,No
1977,49,IT,IT Manager,83583,8,No
1978,23,Finance,Analyst,68893,2,No
1979,39,Operations,Operations Executive,99000,3,Yes
1980,24,HR,HR Manager,53880,3,No
1981,44,Sales,Sales Executive,57425,8,No
1982,49,IT,IT Manager,105010,5,No
1983,32,Marketing,Marketing Executive,81364,0,No
1984,24,Operations,Operations Executive,84766,9,No
1985,51,HR,HR Manager,40567,11,No
1986,31,Operations,Operations Executive,104387,8,No
1987,22,Marketing,Marketing Executive,80945,9,No
1988,33,Operations,Operations Manager,118090,12,Yes
1989,22,Marketing,Marketing Executive,66923,10,No
1990,39,IT,IT Manager,98147,11,No
1991,47,Marketing,Marketing Executive,89622,7,No
1992,50,HR,Recruiter,69328,5,No
1993,24,Operations,Operations Executive,110722,9,No
1994,47,IT,IT Manager,71722,7,No
1995,34,Marketing,Marketing Manager,35239,4,No
1996,33,Sales,Sales Manager,64674,9,No
1997,55,Operations,Operations Manager,31816,12,No
1998,47,Finance,Analyst,117695,9,No
1999,27,IT,IT Manager,114242,10,No
2000,31,IT,Data Analyst,94450,5,Yes
2001,40,HR,Recruiter,70985,9,No
2002,28,HR,HR Manager,107878,15,No
2003,49,IT,Developer,60866,4,No
2004,32,Marketing,Marketing Executive,96446,0,No
2005,25,Finance,Analyst,93350,4,No
2006,54,Sales,Sales Manager,82107,1,Yes
2007,38,HR,Recruiter,78217,2,Yes
2008,38,Finance,Finance Manager,88715,8,No
2009,54,Operations,Operations Executive,62875,4,No
2010,55,Operations,Operations Manager,73371,11,No
2011,40,Marketing,Marketing Executive,76023,6,No
2012,46,Marketing,Marketing Manager,117331,0,No
2013,54,HR,HR Manager,56909,11,No
2014,45,IT,Developer,78791,9,No
2015,29,Marketing,Marketing Executive,57209,15,No
2016,30,Finance,Finance Manager,108413,11,No
2017,42,IT,Developer,102302,11,Yes
2018,36,Operations,Operations Manager,64433,12,No
2019,24,Sales,Sales Manager,75380,2,No
2020,38,IT,Data Analyst,110205,11,No
2021,46,HR,HR Manager,55557,15,No
2022,51,Operations,Operations Executive,43470,8,No
2023,42,IT,Data Analyst,92028,4,No
2024,42,Sales,Sales Executive,36630,10,No
2025,27,Finance,Finance Manager,72244,8,No
2026,51,Operations,Operations Manager,71011,3,No
2027,40,Marketing,Marketing Executive,47198,7,Yes
2028,52,HR,HR Manager,48740,2,No
2029,38,Marketing,Marketing Manager,56783,5,No
2030,23,Finance,Finance Manager,113456,9,No
2031,29,IT,Data Analyst,105863,3,No
2032,55,Marketing,Marketing Executive,102571,15,Yes
2033,35,IT,Data Analyst,111067,0,No
2034,28,Finance,Analyst,50719,2,No
2035,45,Operations,Operations Manager,54278,5,Yes
2036,27,IT,Developer,80391,0,No
2037,39,IT,IT Manager,73372,6,No
2038,51,Marketing,Marketing Executive,79396,0,No
2039,51,Marketing,Marketing Manager,46508,8,Yes
2040,26,Finance,Finance Manager,63298,9,No
2041,42,Sales,Sales Manager,113721,4,No
2042,38,Marketing,Marketing Executive,37432,7,No
2043,40,Operations,Operations Manager,103150,11,Yes
2044,47,Operations,Operations Executive,100375,13,No
2045,35,Operations,Operations Executive,77700,14,Yes
2046,50,Finance,Analyst,102534,1,No
2047,26,Marketing,Marketing Manager,100202,10,Yes
2048,52,HR,HR Manager,63758,12,No
2049,46,Marketing,Marketing Manager,40336,13,No
2050,27,Finance,Finance Manager,55816,14,No
2051,55,Finance,Finance Manager,38798,7,No
2052,29,Finance,Analyst,41085,0,Yes
2053,23,Finance,Analyst,103356,13,No
2054,35,Finance,Finance Manager,41805,12,No
2055,47,Sales,Sales Manager,106215,13,No
2056,38,Operations,Operations Executive,81928,12,No
2057,40,Sales,Sales Executive,72923,15,No
2058,46,IT,Developer,72255,8,Yes
2059,44,Sales,Sales Manager,42941,5,No
2060,33,Operations,Operations Manager,70076,3,No
2061,29,Operations,Operations Executive,74732,7,No
2062,36,HR,Recruiter,119787,8,No
2063,43,Operations,Operations Executive,43280,15,No
2064,25,HR,HR Manager,68057,5,No
2065,44,HR,Recruiter,85797,11,Yes
2066,46,IT,Developer,92040,12,No
2067,43,Sales,Sales Executive,65690,6,Yes
2068,22,Marketing,Marketing Executive,59203,0,No
2069,43,Finance,Finance Manager,39862,7,No
2070,46,IT,Developer,113529,10,No
2071,52,Finance,Finance Manager,47997,2,No
2072,38,HR,HR Manager,69842,0,No
2073,44,Marketing,Marketing Manager,44235,15,Yes
2074,38,Marketing,Marketing Executive,91836,3,No
2075,36,Marketing,Marketing Manager,50939,12,No
2076,38,HR,Recruiter,79648,8,No
2077,44,IT,Developer,68501,7,No
2078,54,Sales,Sales Executive,67132,13,Yes
2079,54,IT,Data Analyst,48781,13,No
2080,40,HR,HR Manager,47883,6,No
2081,48,IT,Data Analyst,30056,1,No
2082,28,Operations,Operations Manager,103839,12,Yes
2083,47,Finance,Finance Manager,63525,2,No
2084,37,Finance,Finance Manager,48677,0,No
2085,22,Finance,Finance Manager,118989,7,No
2086,30,HR,Recruiter,119909,9,No
2087,47,Finance,Finance Manager,83281,7,No
2088,35,IT,Data Analyst,66007,6,No
2089,53,Marketing,Marketing Manager,68294,13,No
2090,36,IT,IT Manager,51556,7,No
2091,37,Finance,Finance Manager,78487,6,No
2092,30,Operations,Operations Executive,35594,12,No
2093,45,Operations,Operations Executive,40529,15,No
2094,34,Sales,Sales Executive,108678,5,No
2095,22,HR,HR Manager,94814,9,No
2096,26,Sales,Sales Executive,30443,15,Yes
2097,42,Finance,Finance Manager,33465,7,No
2098,44,Marketing,Marketing Executive,92613,3,No
2099,52,Operations,Operations Manager,44434,6,No
2100,23,Operations,Operations Manager,106439,0,No
2101,50,Operations,Operations Executive,33339,6,No
2102,45,Sales,Sales Executive,34395,2,No
2103,23,Finance,Analyst,93197,13,No
2104,22,Marketing,Marketing Manager,34300,10,No
2105,41,IT,Data Analyst,106816,3,No
2106,31,Operations,Operations Manager,32459,0,No
2107,50,HR,Recruiter,112970,1,No
2108,26,HR,Recruiter,115961,1,Yes
2109,52,Operations,Operations Executive,97005,8,Yes
2110,55,HR,Recruiter,116569,3,No
2111,32,Marketing,Marketing Manager,89004,9,Yes
2112,55,Sales,Sales Executive,93688,5,No
2113,38,IT,Data Analyst,117739,2,No
2114,29,Sales,Sales Executive,104092,4,No
2115,45,Operations,Operations Executive,84333,10,No
2116,47,Finance,Analyst,80062,2,No
2117,24,Marketing,Marketing Manager,36336,8,No
2118,38,Operations,Operations Manager,63719,1,No
2119,26,IT,Developer,66776,12,No
2120,31,Finance,Finance Manager,49739,8,No
2121,24,IT,Data Analyst,34781,0,No
2122,35,Finance,Finance Manager,96178,0,Yes
2123,43,HR,HR Manager,55362,2,No
2124,54,Marketing,Marketing Manager,110268,15,No
2125,45,IT,Data Analyst,59986,2,No
2126,25,Operations,Operations Executive,87888,12,No
2127,40,Operations,Operations Executive,86234,11,No
2128,46,Finance,Analyst,118425,2,Yes
2129,24,Finance,Analyst,117977,7,No
2130,32,Operations,Operations Manager,116879,11,Yes
2131,34,Finance,Finance Manager,77445,2,No
2132,39,Finance,Analyst,62926,11,Yes
2133,35,Marketing,Marketing Executive,61704,10,Yes
2134,52,Finance,Analyst,54686,11,Yes
2135,47,Operations,Operations Executive,66051,5,Yes
2136,44,Sales,Sales Manager,80908,14,No
2137,37,HR,HR Manager,84160,15,No
2138,35,Marketing,Marketing Executive,92513,9,No
2139,25,Operations,Operations Executive,32019,15,No
2140,37,Finance,Finance Manager,33420,3,No
2141,31,Operations,Operations Executive,81432,3,No
2142,34,Finance,Finance Manager,88541,14,No
2143,36,Marketing,Marketing Manager,34597,8,No
2144,24,Operations,Operations Manager,63071,11,Yes
2145,52,Finance,Analyst,87492,10,No
2146,53,Marketing,Marketing Manager,74415,9,No
2147,28,Operations,Operations Executive,60314,3,No
2148,32,Operations,Operations Manager,85808,8,No
2149,38,Marketing,Marketing Executive,51946,12,No
2150,43,HR,HR Manager,38463,1,No
2151,38,IT,IT Manager,86271,5,No
2152,36,HR,Recruiter,56926,15,No
2153,26,IT,Developer,103567,11,No
2154,25,HR,Recruiter,40807,12,No
2155,24,Sales,Sales Manager,67081,15,No
2156,22,Finance,Finance Manager,95592,4,No
2157,47,IT,IT Manager,96151,14,No
2158,30,HR,Recruiter,57579,10,Yes
2159,48,HR,HR Manager,69846,2,No
2160,45,Marketing,Marketing Manager,36907,11,No
2161,53,HR,Recruiter,58767,11,No
2162,34,HR,HR Manager,105726,9,No
2163,48,IT,Data Analyst,37377,12,No
2164,48,Sales,Sales Executive,77606,6,No
2165,28,HR,HR Manager,70647,15,No
2166,28,HR,Recruiter,70148,4,No
2167,43,Sales,Sales Executive,114326,8,No
2168,25,Operations,Operations Executive,103903,2,No
2169,49,IT,IT Manager,79854,0,No
2170,51,Sales,Sales Manager,47533,0,No
2171,33,Marketing,Marketing Executive,95464,3,No
2172,50,HR,HR Manager,72460,12,No
2173,27,Operations,Operations Manager,51292,6,No
2174,53,HR,HR Manager,78432,12,No
2175,42,Marketing,Marketing Manager,37835,15,No
2176,39,HR,HR Manager,75499,6,No
2177,38,Sales,Sales Executive,65183,12,No
2178,27,Finance,Finance Manager,118993,14,No
2179,34,Operations,Operations Manager,91742,11,No
2180,35,HR,Recruiter,39395,8,No
2181,37,Operations,Operations Manager,92583,11,Yes
2182,52,HR,HR Manager,67594,0,No
2183,47,HR,Recruiter,100179,0,No
2184,30,HR,Recruiter,103757,2,No
2185,44,Marketing,Marketing Executive,79167,5,No
2186,37,Operations,Operations Executive,45748,15,No
2187,39,Sales,Sales Executive,100009,14,No
2188,30,Finance,Finance Manager,113106,5,No
2189,28,Sales,Sales Manager,92963,15,No
2190,41,Finance,Analyst,35079,14,No
2191,26,Operations,Operations Manager,104534,5,No
2192,39,Operations,Operations Executive,44901,15,No
2193,36,Sales,Sales Executive,119521,0,No
2194,52,Marketing,Marketing Manager,111578,12,Yes
2195,38,HR,HR Manager,119532,10,No
2196,55,Marketing,Marketing Manager,102144,5,No
2197,48,HR,HR Manager,44325,4,No
2198,49,Marketing,Marketing Manager,92820,8,No
2199,50,HR,Recruiter,86354,10,No
2200,30,IT,IT Manager,108413,14,No
2201,40,IT,Developer,39695,6,No
2202,39,Finance,Finance Manager,31214,4,Yes
2203,33,Operations,Operations Manager,74839,2,Yes
2204,39,IT,IT Manager,86241,13,No
2205,54,Marketing,Marketing Executive,102105,3,No
2206,42,Marketing,Marketing Manager,67177,14,No
2207,33,Sales,Sales Executive,32708,13,No
2208,54,Finance,Finance Manager,36553,9,No
2209,36,Sales,Sales Executive,39088,10,Yes
2210,37,Sales,Sales Executive,111397,5,No
2211,31,Sales,Sales Manager,32786,9,No
2212,42,Operations,Operations Executive,54524,1,No
2213,48,Finance,Finance Manager,84261,3,No
2214,23,Marketing,Marketing Manager,79831,5,No
2215,44,Sales,Sales Manager,74397,13,No
2216,34,Operations,Operations Manager,57723,8,No
2217,55,Marketing,Marketing Manager,107798,12,No
2218,29,HR,Recruiter,55968,12,No
2219,48,Finance,Analyst,103633,0,No
2220,47,Operations,Operations Manager,100423,6,No
2221,34,Operations,Operations Executive,85268,2,No
2222,43,IT,Data Analyst,57002,3,No
2223,23,IT,Developer,80126,1,No
2224,26,HR,HR Manager,82482,5,Yes
2225,45,IT,Data Analyst,81543,0,No
2226,44,HR,Recruiter,91189,1,No
2227,50,IT,Developer,46292,6,No
2228,31,Finance,Finance Manager,70910,4,No
2229,24,HR,HR Manager,47443,10,No
2230,35,Operations,Operations Executive,32473,12,No
2231,43,Sales,Sales Manager,62210,2,No
2232,47,IT,Developer,119557,4,No
2233,51,HR,HR Manager,119882,6,No
2234,25,Marketing,Marketing Executive,58152,13,No
2235,47,Marketing,Marketing Executive,91401,1,No
2236,47,IT,Developer,72903,0,Yes
2237,35,IT,Developer,60105,2,No
2238,22,Finance,Finance Manager,88215,14,No
2239,32,Marketing,Marketing Manager,61740,13,Yes
2240,31,Operations,Operations Manager,63431,12,Yes
2241,38,Operations,Operations Executive,46101,15,No
2242,27,Marketing,Marketing Manager,67170,3,Yes
2243,35,Sales,Sales Executive,92188,12,No
2244,26,Marketing,Marketing Manager,105351,7,Yes
2245,33,Operations,Operations Manager,39290,2,No
2246,27,Operations,Operations Executive,56898,1,No
2247,30,IT,Developer,73262,2,No
2248,33,Operations,Operations Manager,117211,14,No
2249,35,HR,Recruiter,34606,14,Yes
2250,25,Finance,Analyst,96177,2,No
2251,33,IT,Data Analyst,66818,9,Yes
2252,30,Sales,Sales Manager,114728,4,No
2253,36,Sales,Sales Manager,115825,10,Yes
2254,41,Operations,Operations Executive,84182,2,No
2255,55,Sales,Sales Executive,119082,7,No
2256,35,HR,Recruiter,80278,11,No
2257,30,IT,Developer,73923,12,Yes
2258,48,HR,Recruiter,37111,15,Yes
2259,41,Sales,Sales Executive,56924,15,Yes
2260,51,Marketing,Marketing Executive,34096,11,No
2261,35,IT,Developer,107000,13,No
2262,46,HR,Recruiter,62963,8,No
2263,25,HR,HR Manager,113441,10,No
2264,29,Operations,Operations Manager,76815,10,No
2265,28,Marketing,Marketing Executive,33736,2,No
2266,36,HR,Recruiter,116623,12,No
2267,37,Operations,Operations Manager,48414,2,No
2268,37,IT,Data Analyst,57584,15,Yes
2269,26,Finance,Analyst,40857,5,Yes
2270,22,Operations,Operations Executive,113446,8,No
2271,33,IT,IT Manager,72816,4,No
2272,49,IT,Developer,100726,8,No
2273,28,Marketing,Marketing Manager,30045,14,No
2274,23,Marketing,Marketing Manager,39854,12,Yes
2275,54,Marketing,Marketing Executive,49455,8,No
2276,35,HR,Recruiter,70484,7,Yes
2277,49,Marketing,Marketing Manager,76009,1,No
2278,43,Operations,Operations Manager,67569,11,Yes
2279,32,Sales,Sales Manager,116173,0,No
2280,43,Operations,Operations Executive,114292,15,Yes
2281,52,Marketing,Marketing Manager,116078,15,No
2282,35,Marketing,Marketing Manager,41025,10,No
2283,34,Finance,Finance Manager,105705,12,No
2284,34,Finance,Analyst,68051,8,No
2285,53,IT,Developer,30997,2,No
2286,37,Operations,Operations Manager,108653,3,No
2287,29,Sales,Sales Manager,85965,8,Yes
2288,38,Operations,Operations Manager,57387,10,No
2289,54,Marketing,Marketing Executive,98860,8,No
2290,22,IT,Data Analyst,54111,14,No
2291,39,Sales,Sales Executive,68038,11,No
2292,46,HR,Recruiter,44892,15,No
2293,38,Marketing,Marketing Manager,46267,12,Yes
2294,41,Finance,Analyst,71271,4,Yes
2295,23,HR,Recruiter,63902,13,No
2296,49,HR,Recruiter,71335,3,No
2297,44,HR,HR Manager,50388,8,No
2298,48,Marketing,Marketing Manager,86965,9,No
2299,49,Operations,Operations Manager,107681,6,Yes
2300,32,Operations,Operations Executive,107513,10,No
2301,28,Sales,Sales Executive,43665,2,No
2302,44,Operations,Operations Executive,39638,11,No
2303,53,Sales,Sales Executive,115550,15,No
2304,51,Sales,Sales Executive,75097,14,No
2305,38,Finance,Analyst,85309,7,No
2306,53,Sales,Sales Executive,57684,15,No
2307,52,IT,IT Manager,51832,5,No
2308,32,Finance,Finance Manager,102725,3,No
2309,55,Operations,Operations Executive,51770,14,Yes
2310,42,Operations,Operations Manager,109453,9,Yes
2311,55,Finance,Finance Manager,117802,14,No
2312,33,Marketing,Marketing Executive,34314,14,No
2313,48,Sales,Sales Executive,46352,9,No
2314,54,IT,Developer,44035,13,No
2315,38,Operations,Operations Executive,55920,2,No
2316,29,IT,IT Manager,114860,2,Yes
2317,37,IT,Developer,102780,3,No
2318,45,Marketing,Marketing Manager,102867,1,No
2319,55,Operations,Operations Manager,115970,0,No
2320,29,HR,Recruiter,37386,14,No
2321,34,Operations,Operations Manager,112963,1,No
2322,27,IT,Developer,73021,3,No
2323,48,Finance,Finance Manager,77366,2,No
2324,37,HR,Recruiter,57032,11,No
2325,35,Operations,Operations Manager,43189,13,No
2326,38,Finance,Analyst,84479,7,No
2327,30,Finance,Finance Manager,37450,13,No
2328,38,HR,HR Manager,74528,0,No
2329,44,HR,Recruiter,45457,7,No
2330,41,Sales,Sales Manager,66181,14,No
2331,24,Sales,Sales Executive,78929,0,No
2332,51,Marketing,Marketing Executive,102534,14,No
2333,39,Operations,Operations Manager,87797,10,Yes
2334,23,Finance,Analyst,101520,15,No
2335,34,IT,IT Manager,90797,7,No
2336,49,Operations,Operations Executive,105583,6,Yes
2337,25,Sales,Sales Executive,44776,13,No
2338,52,Operations,Operations Manager,93308,5,No
2339,34,Marketing,Marketing Manager,90252,3,No
2340,48,Finance,Finance Manager,72103,8,No
2341,36,Marketing,Marketing Manager,73060,5,No
2342,37,Finance,Analyst,69823,2,No
2343,50,Sales,Sales Executive,45954,15,No
2344,36,Sales,Sales Manager,109232,1,No
2345,23,Operations,Operations Executive,86063,2,No
2346,51,Marketing,Marketing Manager,52222,2,Yes
2347,32,HR,HR Manager,113749,7,No
2348,38,HR,Recruiter,89526,5,No
2349,52,Finance,Analyst,49416,8,Yes
2350,22,Marketing,Marketing Manager,98835,1,No
2351,42,Marketing,Marketing Executive,94666,2,No
2352,26,HR,HR Manager,40995,8,No
2353,44,Marketing,Marketing Executive,77664,5,No
2354,34,HR,Recruiter,111981,6,No
2355,41,Marketing,Marketing Executive,73168,12,Yes
2356,50,HR,HR Manager,90167,5,No
2357,22,HR,HR Manager,45467,3,No
2358,48,Marketing,Marketing Manager,52650,2,No
2359,40,Marketing,Marketing Manager,34860,1,No
2360,28,Sales,Sales Executive,104155,9,Yes
2361,40,Finance,Analyst,74293,8,No
2362,48,Finance,Finance Manager,45372,8,Yes
2363,54,HR,HR Manager,68187,9,No
2364,51,Sales,Sales Manager,36858,6,Yes
2365,28,Finance,Analyst,91455,0,No
2366,41,IT,Data Analyst,77458,11,No
2367,33,Sales,Sales Manager,82669,13,No
2368,26,HR,HR Manager,67305,4,No
2369,48,Finance,Finance Manager,86624,9,No
2370,36,Operations,Operations Manager,105801,3,No
2371,29,Sales,Sales Executive,86132,5,Yes
2372,44,Operations,Operations Manager,46650,14,Yes
2373,33,Marketing,Marketing Executive,97573,1,No
2374,49,Finance,Analyst,46603,5,No
2375,24,IT,IT Manager,47693,5,Yes
2376,39,Marketing,Marketing Manager,39522,11,Yes
2377,33,Marketing,Marketing Manager,31617,8,No
2378,45,Sales,Sales Executive,39953,7,No
2379,34,Sales,Sales Executive,98149,4,No
2380,47,Operations,Operations Manager,52873,0,No
2381,39,Finance,Analyst,79979,9,No
2382,40,Operations,Operations Manager,38302,11,No
2383,27,HR,Recruiter,42875,3,No
2384,51,Operations,Operations Manager,63064,13,No
2385,55,Finance,Finance Manager,61821,9,Yes
2386,25,HR,Recruiter,104944,6,No
2387,46,Operations,Operations Manager,112427,8,Yes
2388,47,Operations,Operations Manager,103511,5,Yes
2389,40,Operations,Operations Manager,74322,7,No
2390,31,Operations,Operations Manager,30440,11,No
2391,42,Operations,Operations Manager,49547,14,No
2392,36,Sales,Sales Executive,117659,2,No
2393,23,IT,Data Analyst,63948,3,No
2394,38,Finance,Finance Manager,101458,15,No
2395,42,Operations,Operations Executive,114335,13,Yes
2396,53,Marketing,Marketing Manager,119846,4,No
2397,42,Marketing,Marketing Manager,88951,11,Yes
2398,45,HR,HR Manager,104727,7,No
2399,55,Sales,Sales Manager,112762,14,No
2400,39,Finance,Finance Manager,85598,8,No
2401,22,Finance,Analyst,32291,3,No
2402,23,Finance,Analyst,76619,9,Yes
2403,27,Finance,Analyst,42194,6,No
2404,51,Finance,Finance Manager,74852,8,No
2405,25,Marketing,Marketing Manager,118131,3,No
2406,32,Sales,Sales Manager,119756,1,No
2407,47,IT,IT Manager,88282,3,No
2408,53,HR,Recruiter,113205,1,Yes
2409,28,Operations,Operations Executive,37066,8,No
2410,46,Sales,Sales Executive,95365,1,No
2411,46,IT,Developer,74297,13,No
2412,50,Operations,Operations Executive,107413,8,Yes
2413,35,Marketing,Marketing Executive,93332,8,Yes
2414,54,Operations,Operations Executive,106639,6,Yes
2415,40,Operations,Operations Manager,104237,2,No
2416,49,HR,HR Manager,81986,10,No
2417,54,Sales,Sales Executive,30434,6,No
2418,51,IT,Developer,113824,10,Yes
2419,34,HR,Recruiter,65481,1,No
2420,41,Finance,Analyst,82879,4,No
2421,55,IT,IT Manager,65989,7,No
2422,25,Operations,Operations Executive,75810,5,No
2423,45,Finance,Analyst,45828,8,No
2424,46,Marketing,Marketing Manager,108000,14,No
2425,26,Sales,Sales Executive,68839,8,No
2426,47,Finance,Analyst,49483,7,No
2427,25,IT,Data Analyst,117242,4,No
2428,24,HR,HR Manager,119690,4,No
2429,36,Operations,Operations Executive,96332,15,No
2430,39,Marketing,Marketing Executive,36584,6,No
2431,32,Operations,Operations Manager,47903,3,Yes
2432,24,Sales,Sales Executive,43566,14,No
2433,40,Sales,Sales Manager,80668,6,No
2434,44,Finance,Analyst,82442,10,No
2435,48,Finance,Analyst,61661,1,Yes
2436,52,HR,Recruiter,66025,14,No
2437,30,Marketing,Marketing Executive,55587,8,No
2438,43,Marketing,Marketing Manager,114511,1,No
2439,55,IT,Data Analyst,105911,3,No
2440,49,Operations,Operations Executive,87389,11,Yes
2441,54,Finance,Analyst,39643,6,No
2442,38,HR,HR Manager,60580,5,No
2443,25,Operations,Operations Manager,78328,5,Yes
2444,51,Operations,Operations Manager,74787,3,Yes
2445,30,Finance,Finance Manager,109741,0,No
2446,52,HR,HR Manager,37501,5,No
2447,40,Marketing,Marketing Executive,113290,8,No
2448,45,IT,Developer,77475,15,No
2449,47,IT,Data Analyst,51711,3,No
2450,43,HR,HR Manager,56485,15,No
2451,36,Operations,Operations Executive,46484,15,No
2452,48,Finance,Finance Manager,68174,8,No
2453,50,IT,Developer,68400,7,No
2454,43,HR,Recruiter,35969,5,No
2455,26,IT,Developer,112938,1,No
2456,28,HR,HR Manager,114731,4,No
2457,36,Finance,Finance Manager,34329,7,No
2458,47,HR,Recruiter,113984,4,No
2459,30,Marketing,Marketing Executive,31711,9,No
2460,44,Sales,Sales Manager,101622,15,No
2461,41,Marketing,Marketing Executive,32246,10,No
2462,41,Finance,Analyst,79451,6,No
2463,34,Operations,Operations Executive,57494,7,No
2464,43,Sales,Sales Manager,78737,13,No
2465,45,Marketing,Marketing Manager,97839,11,No
2466,23,HR,Recruiter,72287,6,No
2467,49,Finance,Finance Manager,113766,11,Yes
2468,24,Finance,Finance Manager,64560,0,No
2469,40,Operations,Operations Executive,117778,0,Yes
2470,48,HR,HR Manager,103905,8,No
2471,35,Operations,Operations Manager,98376,3,No
2472,22,HR,Recruiter,33260,3,No
2473,49,IT,Data Analyst,30922,7,No
2474,28,Sales,Sales Manager,103352,15,No
2475,46,Finance,Analyst,33512,2,No
2476,38,IT,IT Manager,93140,12,Yes
2477,53,Finance,Analyst,31799,7,No
2478,42,IT,Data Analyst,98344,15,No
2479,50,HR,Recruiter,116479,0,No
2480,40,HR,HR Manager,59236,4,No
2481,40,Marketing,Marketing Executive,113323,6,No
2482,27,Marketing,Marketing Executive,117681,10,No
2483,52,Operations,Operations Executive,41467,2,Yes
2484,36,Operations,Operations Executive,115180,15,Yes
2485,52,Finance,Finance Manager,99537,15,No
2486,32,Sales,Sales Executive,114437,9,No
